0.00, 0.23, 0.02, 0.61, 0.00, 10.00, 8.00
0.12, 0.38, 0.01, 0.66, 1.00, 11.00, 8.00
0.17, 0.54, 0.02, 0.47, 0.00, 12.00, 8.00
0.00, 0.69, 0.02, 0.62, 0.00, 13.00, 8.00
0.00, 0.85, 0.01, 0.76, 0.00, 14.00, 8.00
0.13, 1.00, 0.01, 0.62, 0.00, 15.00, 8.00
0.50, 1.00, 0.01, 0.54, 0.00, 2.00, 9.00
0.00, 0.90, 0.03, 0.64, 0.00, 3.00, 9.00
0.25, 0.81, 0.02, 0.51, 1.00, 4.00, 9.00
0.22, 0.71, 0.02, 0.67, 0.00, 5.00, 9.00
0.55, 0.62, 0.02, 0.52, 1.00, 6.00, 9.00
0.00, 0.52, 0.02, 0.68, 0.00, 7.00, 9.00
0.25, 0.43, 0.02, 0.52, 0.00, 8.00, 9.00
0.00, 0.33, 0.02, 0.84, 0.00, 9.00, 9.00
0.23, 0.24, 0.01, 0.75, 0.00, 10.00, 9.00
0.10, 0.14, 0.01, 0.64, 1.00, 11.00, 9.00
0.20, 0.05, 0.01, 0.41, 0.00, 12.00, 9.00
0.00, 0.05, 0.01, 0.76, 0.00, 13.00, 9.00
0.12, 0.14, 0.01, 0.90, 0.00, 14.00, 9.00
0.00, 0.24, 0.01, 0.76, 0.00, 15.00, 9.00
0.00, 0.33, 0.01, 0.88, 0.00, 16.00, 9.00
0.12, 0.43, 0.02, 0.51, 0.00, 17.00, 9.00
0.00, 0.52, 0.02, 0.77, 0.00, 18.00, 9.00
0.38, 0.62, 0.02, 0.54, 0.00, 19.00, 9.00
0.00, 0.71, 0.02, 0.62, 0.00, 20.00, 9.00
0.00, 0.81, 0.02, 0.72, 0.00, 21.00, 9.00
0.00, 0.90, 0.02, 0.74, 0.00, 22.00, 9.00
0.00, 1.00, 0.01, 0.00, 0.00, 23.00, 9.00
0.14, 1.00, 0.03, 0.50, 0.00, 2.00, 10.00
0.12, 0.80, 0.03, 0.62, 0.00, 3.00, 10.00
0.00, 0.60, 0.02, 0.64, 1.00, 4.00, 10.00
0.25, 0.40, 0.01, 0.26, 1.00, 5.00, 10.00
0.07, 0.20, 0.03, 0.65, 0.00, 6.00, 10.00
0.16, 0.00, 0.01, 0.49, 1.00, 7.00, 10.00
0.06, 0.20, 0.01, 0.61, 0.00, 8.00, 10.00
0.10, 0.40, 0.01, 0.62, 1.00, 9.00, 10.00
0.20, 0.60, 0.03, 0.50, 1.00, 10.00, 10.00
0.12, 0.80, 0.01, 0.66, 0.00, 11.00, 10.00
0.00, 1.00, 0.01, 0.67, 0.00, 12.00, 10.00
0.16, 1.00, 0.08, 0.49, 0.00, 2.00, 11.00
0.07, 0.83, 0.08, 0.45, 1.00, 3.00, 11.00
0.11, 0.67, 0.08, 0.40, 0.00, 4.00, 11.00
0.00, 0.50, 0.08, 0.64, 1.00, 5.00, 11.00
0.00, 0.33, 0.01, 0.62, 0.00, 6.00, 11.00
0.00, 0.17, 0.01, 0.53, 0.00, 7.00, 11.00
0.19, 0.00, 0.08, 0.42, 0.00, 8.00, 11.00
0.10, 0.17, 0.08, 0.52, 1.00, 9.00, 11.00
0.00, 0.33, 0.02, 0.55, 0.00, 10.00, 11.00
0.05, 0.50, 0.08, 0.60, 1.00, 11.00, 11.00
0.07, 0.67, 0.08, 0.44, 1.00, 12.00, 11.00
0.08, 0.83, 0.05, 0.39, 0.00, 13.00, 11.00
0.22, 1.00, 0.08, 0.39, 0.00, 14.00, 11.00
0.23, 1.00, 0.04, 0.57, 0.00, 2.00, 12.00
0.10, 0.85, 0.04, 0.58, 1.00, 3.00, 12.00
0.18, 0.69, 0.04, 0.67, 0.00, 4.00, 12.00
0.06, 0.54, 0.03, 0.77, 0.00, 5.00, 12.00
0.00, 0.38, 0.04, 0.47, 0.00, 6.00, 12.00
0.00, 0.23, 0.01, 0.88, 0.00, 7.00, 12.00
0.18, 0.08, 0.04, 0.57, 1.00, 8.00, 12.00
0.00, 0.08, 0.04, 0.64, 0.00, 9.00, 12.00
0.31, 0.23, 0.04, 0.54, 1.00, 10.00, 12.00
0.25, 0.38, 0.01, 0.43, 1.00, 11.00, 12.00
0.17, 0.54, 0.01, 0.59, 1.00, 12.00, 12.00
0.12, 0.69, 0.04, 0.42, 0.00, 13.00, 12.00
0.00, 0.85, 0.03, 0.56, 0.00, 14.00, 12.00
0.00, 1.00, 0.01, 0.67, 0.00, 15.00, 12.00
0.19, 1.00, 0.02, 0.48, 0.00, 2.00, 13.00
0.11, 0.82, 0.04, 0.55, 0.00, 3.00, 13.00
0.09, 0.64, 0.04, 0.46, 1.00, 4.00, 13.00
0.33, 0.45, 0.01, 0.38, 1.00, 5.00, 13.00
0.12, 0.27, 0.02, 0.54, 1.00, 6.00, 13.00
0.17, 0.09, 0.01, 0.55, 0.00, 7.00, 13.00
0.15, 0.09, 0.01, 0.63, 0.00, 8.00, 13.00
0.10, 0.27, 0.04, 0.51, 0.00, 9.00, 13.00
0.06, 0.45, 0.02, 0.65, 0.00, 10.00, 13.00
0.00, 0.64, 0.04, 0.55, 0.00, 11.00, 13.00
0.00, 0.82, 0.04, 0.50, 0.00, 12.00, 13.00
0.08, 1.00, 0.01, 0.64, 0.00, 13.00, 13.00
0.13, 1.00, 0.03, 0.63, 1.00, 2.00, 14.00
0.14, 0.83, 0.03, 0.57, 1.00, 3.00, 14.00
0.11, 0.67, 0.01, 0.63, 1.00, 4.00, 14.00
0.14, 0.50, 0.02, 0.48, 0.00, 5.00, 14.00
0.08, 0.33, 0.02, 0.72, 1.00, 6.00, 14.00
0.18, 0.17, 0.03, 0.51, 1.00, 7.00, 14.00
0.00, 0.00, 0.01, 0.64, 1.00, 8.00, 14.00
0.08, 0.17, 0.03, 0.59, 0.00, 9.00, 14.00
0.00, 0.33, 0.03, 0.76, 0.00, 10.00, 14.00
0.07, 0.50, 0.03, 0.67, 0.00, 11.00, 14.00
0.07, 0.67, 0.03, 0.53, 0.00, 12.00, 14.00
0.27, 0.83, 0.01, 0.48, 0.00, 13.00, 14.00
0.06, 1.00, 0.02, 0.70, 0.00, 14.00, 14.00
0.25, 1.00, 0.04, 0.41, 0.00, 2.00, 15.00
0.00, 0.71, 0.04, 0.65, 1.00, 3.00, 15.00
0.12, 0.43, 0.04, 0.57, 1.00, 4.00, 15.00
0.14, 0.14, 0.02, 0.55, 0.00, 5.00, 15.00
0.14, 0.14, 0.02, 0.50, 1.00, 6.00, 15.00
0.19, 0.43, 0.03, 0.35, 1.00, 7.00, 15.00
0.07, 0.71, 0.02, 0.57, 0.00, 8.00, 15.00
0.09, 1.00, 0.03, 0.44, 0.00, 9.00, 15.00
0.14, 1.00, 0.10, 0.51, 0.00, 2.00, 16.00
0.12, 0.82, 0.07, 0.49, 0.00, 3.00, 16.00
0.33, 0.64, 0.10, 0.36, 1.00, 4.00, 16.00
0.20, 0.45, 0.10, 0.54, 1.00, 5.00, 16.00
0.14, 0.27, 0.10, 0.52, 0.00, 6.00, 16.00
0.09, 0.09, 0.07, 0.57, 0.00, 7.00, 16.00
0.00, 0.09, 0.07, 0.72, 0.00, 8.00, 16.00
0.14, 0.27, 0.10, 0.50, 0.00, 9.00, 16.00
0.00, 0.45, 0.01, 0.67, 0.00, 10.00, 16.00
0.05, 0.64, 0.10, 0.62, 0.00, 11.00, 16.00
0.22, 0.82, 0.10, 0.54, 0.00, 12.00, 16.00
0.00, 1.00, 0.01, 0.88, 0.00, 13.00, 16.00
0.12, 1.00, 0.04, 0.47, 0.00, 2.00, 17.00
0.00, 0.71, 0.04, 0.70, 0.00, 3.00, 17.00
0.00, 0.43, 0.02, 0.75, 0.00, 4.00, 17.00
0.43, 0.14, 0.04, 0.35, 0.00, 5.00, 17.00
0.06, 0.14, 0.04, 0.62, 0.00, 6.00, 17.00
0.11, 0.43, 0.02, 0.42, 0.00, 7.00, 17.00
0.11, 0.71, 0.04, 0.61, 0.00, 8.00, 17.00
0.29, 1.00, 0.04, 0.45, 1.00, 9.00, 17.00
0.14, 1.00, 0.02, 0.55, 1.00, 2.00, 18.00
0.05, 0.85, 0.02, 0.70, 0.00, 3.00, 18.00
0.14, 0.69, 0.02, 0.59, 0.00, 4.00, 18.00
0.00, 0.54, 0.01, 0.88, 0.00, 5.00, 18.00
0.00, 0.38, 0.02, 0.75, 1.00, 6.00, 18.00
0.08, 0.23, 0.01, 0.73, 0.00, 7.00, 18.00
0.14, 0.08, 0.02, 0.47, 0.00, 8.00, 18.00
0.17, 0.08, 0.02, 0.44, 0.00, 9.00, 18.00
0.00, 0.23, 0.02, 0.66, 0.00, 10.00, 18.00
0.08, 0.38, 0.02, 0.49, 1.00, 11.00, 18.00
0.06, 0.54, 0.02, 0.60, 1.00, 12.00, 18.00
0.07, 0.69, 0.02, 0.64, 0.00, 13.00, 18.00
0.19, 0.85, 0.02, 0.57, 0.00, 14.00, 18.00
0.16, 1.00, 0.02, 0.53, 0.00, 15.00, 18.00
0.20, 1.00, 0.03, 0.57, 0.00, 2.00, 19.00
0.12, 0.83, 0.02, 0.62, 0.00, 3.00, 19.00
0.06, 0.67, 0.03, 0.65, 0.00, 4.00, 19.00
0.21, 0.50, 0.03, 0.60, 1.00, 5.00, 19.00
0.31, 0.33, 0.01, 0.39, 0.00, 6.00, 19.00
0.20, 0.17, 0.03, 0.50, 1.00, 7.00, 19.00
0.06, 0.00, 0.03, 0.60, 1.00, 8.00, 19.00
0.06, 0.17, 0.03, 0.54, 0.00, 9.00, 19.00
0.11, 0.33, 0.03, 0.65, 1.00, 10.00, 19.00
0.00, 0.50, 0.03, 0.73, 0.00, 11.00, 19.00
0.08, 0.67, 0.02, 0.40, 0.00, 12.00, 19.00
0.00, 0.83, 0.02, 0.75, 0.00, 13.00, 19.00
0.15, 1.00, 0.01, 0.61, 1.00, 14.00, 19.00
0.22, 1.00, 0.03, 0.34, 0.00, 2.00, 20.00
0.19, 0.82, 0.03, 0.33, 1.00, 3.00, 20.00
0.07, 0.64, 0.02, 0.42, 1.00, 4.00, 20.00
0.18, 0.45, 0.03, 0.50, 0.00, 5.00, 20.00
0.17, 0.27, 0.02, 0.47, 0.00, 6.00, 20.00
0.29, 0.09, 0.02, 0.37, 0.00, 7.00, 20.00
0.08, 0.09, 0.02, 0.44, 0.00, 8.00, 20.00
0.15, 0.27, 0.03, 0.40, 0.00, 9.00, 20.00
0.00, 0.45, 0.02, 0.63, 0.00, 10.00, 20.00
0.00, 0.64, 0.01, 0.58, 1.00, 11.00, 20.00
0.00, 0.82, 0.02, 0.55, 1.00, 12.00, 20.00
0.00, 1.00, 0.01, 0.54, 0.00, 13.00, 20.00
0.13, 1.00, 0.02, 0.66, 0.00, 2.00, 21.00
0.11, 0.82, 0.02, 0.55, 1.00, 3.00, 21.00
0.12, 0.64, 0.02, 0.60, 1.00, 4.00, 21.00
0.00, 0.45, 0.01, 0.69, 0.00, 5.00, 21.00
0.07, 0.27, 0.02, 0.50, 0.00, 6.00, 21.00
0.00, 0.09, 0.02, 0.68, 0.00, 7.00, 21.00
0.11, 0.09, 0.01, 0.64, 1.00, 8.00, 21.00
0.14, 0.27, 0.01, 0.58, 0.00, 9.00, 21.00
0.14, 0.45, 0.01, 0.48, 1.00, 10.00, 21.00
0.00, 0.64, 0.02, 0.72, 0.00, 11.00, 21.00
0.00, 0.82, 0.01, 0.74, 0.00, 12.00, 21.00
0.00, 1.00, 0.02, 0.64, 0.00, 13.00, 21.00
0.26, 1.00, 0.07, 0.46, 1.00, 2.00, 22.00
0.08, 0.80, 0.10, 0.64, 1.00, 3.00, 22.00
0.21, 0.60, 0.10, 0.45, 0.00, 4.00, 22.00
0.14, 0.40, 0.07, 0.62, 1.00, 5.00, 22.00
0.17, 0.20, 0.10, 0.51, 0.00, 6.00, 22.00
0.36, 0.00, 0.10, 0.38, 0.00, 7.00, 22.00
0.33, 0.20, 0.10, 0.26, 1.00, 8.00, 22.00
0.17, 0.40, 0.10, 0.73, 0.00, 9.00, 22.00
0.14, 0.60, 0.01, 0.51, 1.00, 10.00, 22.00
0.00, 0.80, 0.01, 0.77, 0.00, 11.00, 22.00
0.08, 1.00, 0.01, 0.74, 0.00, 12.00, 22.00
0.18, 1.00, 0.04, 0.56, 0.00, 2.00, 23.00
0.00, 0.86, 0.03, 0.71, 1.00, 3.00, 23.00
0.10, 0.71, 0.03, 0.71, 1.00, 4.00, 23.00
0.08, 0.57, 0.02, 0.87, 0.00, 5.00, 23.00
0.00, 0.43, 0.03, 0.64, 0.00, 6.00, 23.00
0.08, 0.29, 0.04, 0.67, 1.00, 7.00, 23.00
0.12, 0.14, 0.04, 0.57, 0.00, 8.00, 23.00
0.00, 0.00, 0.04, 0.75, 1.00, 9.00, 23.00
0.00, 0.14, 0.01, 0.62, 0.00, 10.00, 23.00
0.00, 0.29, 0.03, 0.57, 0.00, 11.00, 23.00
0.13, 0.43, 0.01, 0.51, 1.00, 12.00, 23.00
0.00, 0.57, 0.03, 0.64, 0.00, 13.00, 23.00
0.20, 0.71, 0.01, 0.59, 0.00, 14.00, 23.00
0.15, 0.86, 0.01, 0.63, 1.00, 15.00, 23.00
0.25, 1.00, 0.01, 0.55, 1.00, 16.00, 23.00
0.26, 1.00, 0.05, 0.47, 0.00, 2.00, 24.00
0.12, 0.78, 0.01, 0.66, 1.00, 3.00, 24.00
0.17, 0.56, 0.04, 0.57, 0.00, 4.00, 24.00
0.00, 0.33, 0.02, 0.54, 0.00, 5.00, 24.00
0.46, 0.11, 0.05, 0.44, 1.00, 6.00, 24.00
0.04, 0.11, 0.03, 0.71, 0.00, 7.00, 24.00
0.11, 0.33, 0.05, 0.67, 0.00, 8.00, 24.00
0.43, 0.56, 0.04, 0.47, 0.00, 9.00, 24.00
0.21, 0.78, 0.04, 0.46, 0.00, 10.00, 24.00
0.00, 1.00, 0.01, 0.84, 0.00, 11.00, 24.00
0.14, 1.00, 0.02, 0.65, 0.00, 2.00, 25.00
0.16, 0.82, 0.02, 0.56, 0.00, 3.00, 25.00
0.00, 0.64, 0.02, 0.78, 1.00, 4.00, 25.00
0.16, 0.45, 0.01, 0.59, 1.00, 5.00, 25.00
0.00, 0.27, 0.01, 0.66, 0.00, 6.00, 25.00
0.00, 0.09, 0.02, 0.74, 0.00, 7.00, 25.00
0.22, 0.09, 0.01, 0.51, 0.00, 8.00, 25.00
0.06, 0.27, 0.01, 0.66, 1.00, 9.00, 25.00
0.15, 0.45, 0.01, 0.64, 0.00, 10.00, 25.00
0.14, 0.64, 0.01, 0.45, 0.00, 11.00, 25.00
0.14, 0.82, 0.01, 0.63, 0.00, 12.00, 25.00
0.08, 1.00, 0.01, 0.66, 0.00, 13.00, 25.00
